date,open,high,low,close,adjclose,volume,ticker
2005-06-30,49.599998474121094,49.88999938964844,47.15999984741211,47.27000045776367,25.820863723754883,2199500,WYNN
2005-07-01,47.41999816894531,48.630001068115234,47.41999816894531,48.060001373291016,26.252399444580078,1039800,WYNN
2005-07-05,48.02000045776367,49.47999954223633,47.15999984741211,49.22999954223633,26.891494750976562,1500500,WYNN
2005-07-06,49.25,49.939998626708984,49.099998474121094,49.529998779296875,27.05537223815918,1230300,WYNN
2005-07-07,48.59000015258789,49.36000061035156,48.560001373291016,49.119998931884766,26.83140754699707,975500,WYNN
2005-07-08,49.0,51.869998931884766,48.65999984741211,51.59000015258789,28.180627822875977,2049700,WYNN
2005-07-11,52.58000183105469,53.41999816894531,52.20000076293945,53.20000076293945,29.060075759887695,2361100,WYNN
2005-07-12,53.0,54.9900016784668,53.0,54.5,29.770198822021484,2193200,WYNN
2005-07-13,54.779998779296875,55.2400016784668,54.099998474121094,54.75,29.90674591064453,1276500,WYNN
2005-07-14,54.900001525878906,55.2400016784668,53.5099983215332,54.189998626708984,29.600852966308594,1723600,WYNN
2005-07-15,54.40999984741211,55.13999938964844,53.779998779296875,55.099998474121094,30.09793472290039,1073600,WYNN
2005-07-18,55.04999923706055,56.560001373291016,54.43000030517578,54.9900016784668,30.037860870361328,1672200,WYNN
2005-07-19,54.630001068115234,55.68000030517578,54.540000915527344,55.15999984741211,30.13071632385254,1144500,WYNN
2005-07-20,54.900001525878906,56.33000183105469,54.88999938964844,56.20000076293945,30.698801040649414,770600,WYNN
2005-07-21,56.470001220703125,56.79999923706055,55.0,56.56999969482422,30.90090560913086,1382600,WYNN
2005-07-22,56.77000045776367,56.77000045776367,56.20000076293945,56.709999084472656,30.977392196655273,760000,WYNN
2005-07-25,56.810001373291016,58.20000076293945,56.310001373291016,56.91999816894531,31.092082977294922,1571800,WYNN
2005-07-26,56.7599983215332,57.04999923706055,56.0,56.400001525878906,30.808040618896484,907400,WYNN
2005-07-27,56.400001525878906,56.400001525878906,54.7400016784668,56.279998779296875,30.74249839782715,1773500,WYNN
2005-07-28,56.220001220703125,57.75,55.20000076293945,57.560001373291016,31.441686630249023,1569000,WYNN
2005-07-29,57.720001220703125,57.720001220703125,56.13999938964844,56.29999923706055,30.75343894958496,775700,WYNN
2005-08-01,56.31999969482422,57.720001220703125,56.16999816894531,56.66999816894531,30.955547332763672,865500,WYNN
2005-08-02,58.0,58.04999923706055,54.04999923706055,54.31999969482422,29.67186737060547,3415700,WYNN
2005-08-03,53.290000915527344,53.40999984741211,51.61000061035156,52.2400016784668,28.53569221496582,3137600,WYNN
2005-08-04,52.0,53.099998474121094,51.34000015258789,52.189998626708984,28.508365631103516,1811100,WYNN
2005-08-05,52.130001068115234,52.5099983215332,51.70000076293945,51.880001068115234,28.339040756225586,1210200,WYNN
2005-08-08,51.75,52.70000076293945,51.75,52.09000015258789,28.453746795654297,1555900,WYNN
2005-08-09,52.27000045776367,53.150001525878906,52.27000045776367,52.86000061035156,28.874353408813477,1330000,WYNN
2005-08-10,53.130001068115234,54.13999938964844,52.720001220703125,53.54999923706055,29.25125503540039,1572100,WYNN
2005-08-11,53.47999954223633,53.959999084472656,52.68000030517578,53.599998474121094,29.278568267822266,859300,WYNN
2005-08-12,53.72999954223633,53.86000061035156,52.2599983215332,52.939998626708984,28.918048858642578,1186100,WYNN
2005-08-15,52.720001220703125,53.36000061035156,52.279998779296875,52.36000061035156,28.60123062133789,710600,WYNN
2005-08-16,52.119998931884766,52.25,50.65999984741211,50.91999816894531,27.814647674560547,1075000,WYNN
2005-08-17,50.77000045776367,52.5,50.77000045776367,52.25,28.541149139404297,987800,WYNN
2005-08-18,51.7599983215332,51.95000076293945,50.91999816894531,50.93000030517578,27.820106506347656,1021000,WYNN
2005-08-19,51.2599983215332,51.27000045776367,49.029998779296875,49.349998474121094,26.957048416137695,1836300,WYNN
2005-08-22,49.34000015258789,49.970001220703125,48.41999816894531,49.0,26.7658634185791,1824400,WYNN
2005-08-23,50.25,51.189998626708984,47.66999816894531,47.83000183105469,26.126754760742188,2224600,WYNN
2005-08-24,47.709999084472656,48.20000076293945,47.290000915527344,47.380001068115234,25.880943298339844,1236900,WYNN
2005-08-25,47.40999984741211,48.849998474121094,47.38999938964844,48.560001373291016,26.52550506591797,1237700,WYNN
2005-08-26,48.47999954223633,48.47999954223633,47.650001525878906,48.0099983215332,26.225074768066406,1064600,WYNN
2005-08-29,47.77000045776367,48.72999954223633,47.2400016784668,48.150001525878906,26.301549911499023,1080400,WYNN
2005-08-30,48.02000045776367,48.02000045776367,45.97999954223633,46.77000045776367,25.54774284362793,1304600,WYNN
2005-08-31,46.779998779296875,47.75,46.40999984741211,47.720001220703125,26.066675186157227,1140600,WYNN
2005-09-01,47.5,49.689998626708984,47.5,48.849998474121094,26.683923721313477,2112700,WYNN
2005-09-02,49.099998474121094,49.209999084472656,47.7599983215332,48.599998474121094,26.54736328125,952900,WYNN
2005-09-06,49.060001373291016,49.41999816894531,47.86000061035156,49.369998931884766,26.96796989440918,1101400,WYNN
2005-09-07,49.5,51.45000076293945,48.900001525878906,50.90999984741211,27.809175491333008,1903500,WYNN
2005-09-08,50.70000076293945,51.150001525878906,50.33000183105469,50.470001220703125,27.568828582763672,1075600,WYNN
2005-09-09,49.97999954223633,50.5,49.54999923706055,50.029998779296875,27.3284854888916,914000,WYNN
2005-09-12,50.0,50.5,49.560001373291016,49.790000915527344,27.197383880615234,667600,WYNN
2005-09-13,50.34000015258789,50.349998474121094,48.59000015258789,49.099998474121094,26.82048225402832,1029400,WYNN
2005-09-14,49.27000045776367,50.25,49.22999954223633,49.720001220703125,27.159154891967773,1238900,WYNN
2005-09-15,49.83000183105469,50.220001220703125,48.5,48.58000183105469,26.53643035888672,1000100,WYNN
2005-09-16,48.61000061035156,49.099998474121094,47.540000915527344,48.060001373291016,26.252399444580078,1543300,WYNN
2005-09-19,47.93000030517578,48.13999938964844,47.0099983215332,47.34000015258789,25.859098434448242,1165700,WYNN
2005-09-20,47.060001373291016,47.06999969482422,45.459999084472656,45.63999938964844,24.93048858642578,1694300,WYNN
2005-09-21,45.75,45.75,43.59000015258789,43.95000076293945,24.007333755493164,2050300,WYNN
2005-09-22,44.0,45.16999816894531,43.52000045776367,44.66999816894531,24.400630950927734,1999000,WYNN
2005-09-23,44.529998779296875,46.0,44.04999923706055,45.22999954223633,24.706518173217773,1345200,WYNN
2005-09-26,45.709999084472656,45.849998474121094,43.27000045776367,43.869998931884766,23.963634490966797,1766800,WYNN
2005-09-27,43.90999984741211,44.61000061035156,43.529998779296875,44.5099983215332,24.3132266998291,1542900,WYNN
2005-09-28,44.619998931884766,45.349998474121094,44.45000076293945,44.79999923706055,24.47163963317871,988000,WYNN
2005-09-29,44.61000061035156,44.95000076293945,43.720001220703125,44.20000076293945,24.143896102905273,848500,WYNN
2005-09-30,43.95000076293945,45.529998779296875,43.95000076293945,45.150001525878906,24.662824630737305,1278600,WYNN
2005-10-03,45.220001220703125,45.630001068115234,44.20000076293945,44.75,24.4443302154541,850900,WYNN
2005-10-04,44.70000076293945,45.68000030517578,44.5099983215332,45.040000915527344,24.60274314880371,732900,WYNN
2005-10-05,45.25,45.38999938964844,44.650001525878906,44.7400016784668,24.438871383666992,761600,WYNN
2005-10-06,44.77000045776367,44.77000045776367,42.060001373291016,42.18000030517578,23.040489196777344,3192200,WYNN
2005-10-07,42.52000045776367,43.36000061035156,42.20000076293945,42.849998474121094,23.40646743774414,2037800,WYNN
2005-10-10,43.31999969482422,43.380001068115234,42.63999938964844,42.72999954223633,23.340923309326172,1239000,WYNN
2005-10-11,42.90999984741211,44.11000061035156,42.209999084472656,43.75,23.898086547851562,2040500,WYNN
2005-10-12,43.56999969482422,45.25,42.66999816894531,42.77000045776367,23.36277198791504,1832900,WYNN
2005-10-13,42.599998474121094,44.0,42.119998931884766,43.880001068115234,23.969099044799805,1139400,WYNN
2005-10-14,44.380001068115234,45.61000061035156,43.790000915527344,44.88999938964844,24.520803451538086,1149700,WYNN
2005-10-17,44.75,45.900001525878906,44.5099983215332,45.59000015258789,24.903167724609375,1291100,WYNN
2005-10-18,45.529998779296875,45.65999984741211,43.5099983215332,43.720001220703125,23.881702423095703,930200,WYNN
2005-10-19,43.470001220703125,46.5,43.189998626708984,46.45000076293945,25.37293243408203,1860100,WYNN
2005-10-20,46.45000076293945,47.4900016784668,45.70000076293945,46.189998626708984,25.230920791625977,1484500,WYNN
2005-10-21,46.88999938964844,47.790000915527344,46.029998779296875,47.47999954223633,25.935571670532227,1307200,WYNN
2005-10-24,47.720001220703125,49.560001373291016,47.720001220703125,49.560001373291016,27.071754455566406,1329300,WYNN
2005-10-25,49.75,49.849998474121094,47.52000045776367,48.63999938964844,26.569217681884766,1393700,WYNN
2005-10-26,47.56999969482422,47.56999969482422,44.61000061035156,45.0,24.580883026123047,3114600,WYNN
2005-10-27,43.5099983215332,45.0,43.099998474121094,43.58000183105469,23.80523109436035,2009500,WYNN
2005-10-28,44.0,45.08000183105469,43.619998931884766,44.630001068115234,24.378782272338867,1572500,WYNN
2005-10-31,44.7400016784668,47.619998931884766,44.560001373291016,46.630001068115234,25.471267700195312,1981600,WYNN
2005-11-01,46.63999938964844,47.459999084472656,46.310001373291016,46.849998474121094,25.591434478759766,1397600,WYNN
2005-11-02,47.0,51.2599983215332,46.79999923706055,49.65999984741211,27.126380920410156,3003400,WYNN
2005-11-03,48.099998474121094,50.310001373291016,47.650001525878906,50.0099983215332,27.31755828857422,3251500,WYNN
2005-11-04,50.0,50.150001525878906,49.369998931884766,49.939998626708984,27.279325485229492,1276000,WYNN
2005-11-07,50.43000030517578,51.36000061035156,49.79999923706055,51.08000183105469,27.902040481567383,1312600,WYNN
2005-11-08,51.0,51.439998626708984,49.619998931884766,50.0,27.312103271484375,787100,WYNN
2005-11-09,50.20000076293945,50.58000183105469,49.880001068115234,50.150001525878906,27.394039154052734,752700,WYNN
2005-11-10,50.25,52.7400016784668,49.349998474121094,51.900001525878906,28.349958419799805,1633600,WYNN
2005-11-11,52.04999923706055,52.369998931884766,51.06999969482422,51.58000183105469,28.175161361694336,601100,WYNN
2005-11-14,51.65999984741211,53.540000915527344,51.65999984741211,53.5,29.223949432373047,1092800,WYNN
2005-11-15,53.310001373291016,54.040000915527344,52.11000061035156,52.439998626708984,28.64492416381836,882400,WYNN
2005-11-16,52.540000915527344,52.9900016784668,51.56999969482422,51.72999954223633,28.257099151611328,612000,WYNN
2005-11-17,51.959999084472656,54.36000061035156,51.79999923706055,54.31999969482422,29.67186737060547,1062400,WYNN
2005-11-18,54.83000183105469,54.83000183105469,53.7599983215332,54.40999984741211,29.72102928161621,1914600,WYNN
2005-11-21,54.38999938964844,58.0,54.38999938964844,57.95000076293945,31.654727935791016,2057200,WYNN
2005-11-22,58.0,60.369998931884766,56.88999938964844,59.849998474121094,32.692588806152344,1844900,WYNN
2005-11-23,59.70000076293945,61.5,59.38999938964844,60.06999969482422,32.81276321411133,1241600,WYNN
2005-11-25,60.0,60.7400016784668,59.79999923706055,60.029998779296875,32.7909049987793,248400,WYNN
2005-11-28,59.959999084472656,61.150001525878906,58.04999923706055,58.439998626708984,31.9223690032959,1201400,WYNN
2005-11-29,58.439998626708984,58.709999084472656,57.61000061035156,57.61000061035156,31.468992233276367,1319400,WYNN
2005-11-30,57.060001373291016,58.400001525878906,55.47999954223633,55.83000183105469,30.49669075012207,1250300,WYNN
2005-12-01,56.27000045776367,58.16999816894531,56.27000045776367,56.91999816894531,31.092082977294922,814500,WYNN
2005-12-02,56.84000015258789,57.209999084472656,55.709999084472656,56.0,30.58954620361328,575100,WYNN
2005-12-05,55.900001525878906,56.47999954223633,54.689998626708984,55.689998626708984,30.420211791992188,770200,WYNN
2005-12-06,56.0,56.81999969482422,55.79999923706055,56.040000915527344,30.611400604248047,580800,WYNN
2005-12-07,56.150001525878906,57.040000915527344,55.45000076293945,55.9900016784668,30.584087371826172,451800,WYNN
2005-12-08,56.060001373291016,57.40999984741211,55.720001220703125,56.16999816894531,30.682395935058594,945800,WYNN
2005-12-09,56.20000076293945,57.11000061035156,54.56999969482422,56.70000076293945,30.971920013427734,686400,WYNN
2005-12-12,56.900001525878906,57.61000061035156,56.0,57.400001525878906,31.35428810119629,748800,WYNN
2005-12-13,57.290000915527344,58.040000915527344,55.65999984741211,55.90999984741211,30.54038429260254,1078700,WYNN
2005-12-14,55.88999938964844,56.220001220703125,54.66999816894531,55.040000915527344,30.065149307250977,1387400,WYNN
2005-12-15,55.220001220703125,55.54999923706055,54.0,54.59000015258789,29.819355010986328,690700,WYNN
2005-12-16,54.54999923706055,55.470001220703125,54.220001220703125,54.84000015258789,29.955917358398438,1391700,WYNN
2005-12-19,56.31999969482422,56.349998474121094,53.900001525878906,53.9900016784668,29.49160385131836,726500,WYNN
2005-12-20,54.33000183105469,55.47999954223633,53.97999954223633,54.279998779296875,29.65001106262207,627200,WYNN
2005-12-21,54.060001373291016,56.279998779296875,54.060001373291016,55.25,30.17987060546875,692900,WYNN
2005-12-22,55.380001068115234,55.439998626708984,54.70000076293945,55.0,30.043312072753906,461600,WYNN
2005-12-23,55.13999938964844,55.45000076293945,54.470001220703125,54.709999084472656,29.884906768798828,403500,WYNN
2005-12-27,54.70000076293945,55.5,54.560001373291016,54.970001220703125,30.026926040649414,404000,WYNN
2005-12-28,54.970001220703125,56.04999923706055,54.25,54.97999954223633,30.03238296508789,353300,WYNN
2005-12-29,54.72999954223633,56.099998474121094,54.630001068115234,55.099998474121094,30.09793472290039,368800,WYNN
2005-12-30,54.77000045776367,56.130001068115234,54.5,54.849998474121094,29.96137809753418,595700,WYNN
2006-01-03,54.849998474121094,54.9900016784668,52.63999938964844,53.95000076293945,29.46976661682129,1626300,WYNN
2006-01-04,53.7599983215332,54.16999816894531,52.439998626708984,53.849998474121094,29.415132522583008,952300,WYNN
2006-01-05,53.95000076293945,54.16999816894531,53.0,53.529998779296875,29.24032974243164,631400,WYNN
2006-01-06,54.79999923706055,54.79999923706055,53.459999084472656,54.040000915527344,29.5189208984375,675900,WYNN
2006-01-09,54.70000076293945,57.56999969482422,54.380001068115234,56.59000015258789,30.911834716796875,1681700,WYNN
2006-01-10,56.29999923706055,57.689998626708984,56.20000076293945,56.65999984741211,30.95006561279297,1103000,WYNN
2006-01-11,56.91999816894531,59.119998931884766,56.619998931884766,58.36000061035156,31.878673553466797,1275200,WYNN
2006-01-12,58.400001525878906,58.400001525878906,57.560001373291016,57.810001373291016,31.578243255615234,908000,WYNN
2006-01-13,57.630001068115234,58.63999938964844,57.27000045776367,58.349998474121094,31.873226165771484,725100,WYNN
2006-01-17,58.099998474121094,59.0,56.61000061035156,56.900001525878906,31.08116340637207,617200,WYNN
2006-01-18,56.90999984741211,57.75,55.54999923706055,55.61000061035156,30.376523971557617,753600,WYNN
2006-01-19,55.54999923706055,56.84000015258789,55.06999969482422,55.4900016784668,30.310972213745117,912800,WYNN
2006-01-20,56.5,59.40999984741211,56.29999923706055,58.779998779296875,32.10811233520508,1953300,WYNN
2006-01-23,59.18000030517578,59.40999984741211,56.720001220703125,57.5099983215332,31.414382934570312,676400,WYNN
2006-01-24,57.470001220703125,58.09000015258789,56.880001068115234,57.70000076293945,31.518159866333008,723500,WYNN
2006-01-25,57.650001525878906,58.5,57.02000045776367,57.540000915527344,31.43076515197754,1324000,WYNN
2006-01-26,59.9900016784668,61.099998474121094,59.13999938964844,60.08000183105469,32.8182258605957,1717200,WYNN
2006-01-27,59.83000183105469,63.88999938964844,59.79999923706055,62.939998626708984,34.380470275878906,1320300,WYNN
2006-01-30,63.209999084472656,65.33999633789062,63.20000076293945,64.72000122070312,35.3527717590332,1157700,WYNN
2006-01-31,64.91000366210938,65.30000305175781,64.16000366210938,64.58000183105469,35.27630615234375,1192000,WYNN
2006-02-01,64.12000274658203,66.43000030517578,64.12000274658203,65.19999694824219,35.61497497558594,881800,WYNN
2006-02-02,65.0,65.73999786376953,63.41999816894531,63.90999984741211,34.91033172607422,955000,WYNN
2006-02-03,63.560001373291016,63.810001373291016,62.630001068115234,62.81999969482422,34.31492614746094,950000,WYNN
2006-02-06,62.720001220703125,62.970001220703125,61.83000183105469,61.959999084472656,33.84515380859375,617800,WYNN
2006-02-07,61.869998931884766,62.790000915527344,60.11000061035156,60.66999816894531,33.140499114990234,713400,WYNN
2006-02-08,60.959999084472656,61.0,59.9900016784668,60.400001525878906,32.993011474609375,770200,WYNN
2006-02-09,60.5,61.97999954223633,59.5,59.56999969482422,32.53962707519531,665100,WYNN
2006-02-10,60.0,60.75,59.13999938964844,59.5,32.50140380859375,653700,WYNN
2006-02-13,59.470001220703125,60.7599983215332,59.349998474121094,60.38999938964844,32.987552642822266,702700,WYNN
2006-02-14,60.34000015258789,62.16999816894531,60.34000015258789,61.95000076293945,33.839691162109375,954700,WYNN
2006-02-15,62.06999969482422,64.88999938964844,61.619998931884766,64.88999938964844,35.44564437866211,1101500,WYNN
2006-02-16,64.83999633789062,66.43000030517578,64.51000213623047,65.72000122070312,35.899024963378906,1126800,WYNN
2006-02-17,65.5999984741211,67.37999725341797,65.27999877929688,65.91999816894531,36.00827407836914,1128800,WYNN
2006-02-21,66.30000305175781,66.94000244140625,65.2300033569336,66.23999786376953,36.18307876586914,743200,WYNN
2006-02-22,65.8499984741211,68.41999816894531,65.0999984741211,67.41000366210938,36.82217788696289,1385800,WYNN
2006-02-23,67.26000213623047,67.75,65.87000274658203,66.5,36.32509994506836,1326100,WYNN
2006-02-24,65.0199966430664,68.16000366210938,65.0,66.80999755859375,36.49441909790039,2150900,WYNN
2006-02-27,67.27999877929688,68.19999694824219,66.04000091552734,66.20999908447266,36.16668701171875,1005400,WYNN
2006-02-28,66.26000213623047,67.04000091552734,65.76000213623047,66.44999694824219,36.29777526855469,708500,WYNN
2006-03-01,66.43000030517578,66.94999694824219,65.98999786376953,66.41000366210938,36.27592086791992,684500,WYNN
2006-03-02,66.3499984741211,66.47000122070312,64.45999908447266,65.02999877929688,35.52211380004883,849100,WYNN
2006-03-03,64.83999633789062,66.16999816894531,64.05000305175781,64.41000366210938,35.18344497680664,1154300,WYNN
2006-03-06,70.9000015258789,75.25,70.31999969482422,72.23999786376953,39.46052551269531,5968700,WYNN
2006-03-07,71.76000213623047,73.87999725341797,71.51000213623047,72.33999633789062,39.515140533447266,2078800,WYNN
2006-03-08,72.0,72.0,70.29000091552734,70.44999694824219,38.48275375366211,1900700,WYNN
2006-03-09,70.66000366210938,71.01000213623047,68.3499984741211,68.63999938964844,37.49404525756836,2072600,WYNN
2006-03-10,68.38999938964844,70.0,68.19000244140625,68.23999786376953,37.27555465698242,920400,WYNN
2006-03-13,69.41000366210938,71.48999786376953,69.1500015258789,70.02999877929688,38.25333023071289,887100,WYNN
2006-03-14,69.98999786376953,70.87000274658203,68.58999633789062,70.55999755859375,38.54283905029297,1371100,WYNN
2006-03-15,70.87000274658203,71.75,70.25,71.41000366210938,39.007137298583984,1219500,WYNN
2006-03-16,71.20999908447266,72.33999633789062,70.05999755859375,70.12999725341797,38.307945251464844,881700,WYNN
2006-03-17,70.12999725341797,71.88999938964844,69.95999908447266,71.7300033569336,39.18195343017578,788700,WYNN
2006-03-20,71.72000122070312,72.54000091552734,71.2699966430664,72.43000030517578,39.56431198120117,1059900,WYNN
2006-03-21,72.54000091552734,72.54000091552734,69.9000015258789,70.16000366210938,38.324337005615234,850800,WYNN
2006-03-22,69.80000305175781,73.41999816894531,69.63999938964844,71.70999908447266,39.17101287841797,1395500,WYNN
2006-03-23,71.68000030517578,71.69000244140625,70.0999984741211,70.52999877929688,38.52643585205078,964800,WYNN
2006-03-24,70.4000015258789,73.0,70.4000015258789,72.83000183105469,39.782806396484375,1011700,WYNN
2006-03-27,72.77999877929688,74.73999786376953,72.11000061035156,74.54000091552734,40.71687698364258,1336200,WYNN
2006-03-28,73.95999908447266,77.5,73.91000366210938,74.69999694824219,40.80427551269531,1891900,WYNN
2006-03-29,75.05000305175781,77.29000091552734,75.01000213623047,76.38999938964844,41.72743225097656,1163600,WYNN
2006-03-30,76.44000244140625,78.0,76.41999816894531,76.94000244140625,42.027854919433594,855400,WYNN
2006-03-31,77.0199966430664,78.75,76.19999694824219,76.8499984741211,41.97869873046875,1043600,WYNN
2006-04-03,77.0199966430664,77.63999938964844,74.63999938964844,74.91000366210938,40.91899108886719,862200,WYNN
2006-04-04,75.0199966430664,77.0,74.80999755859375,76.8499984741211,41.97869873046875,879100,WYNN
2006-04-05,77.20999908447266,79.25,77.0999984741211,78.37999725341797,42.814449310302734,1186700,WYNN
2006-04-06,78.3499984741211,79.2699966430664,77.77999877929688,78.9000015258789,43.09849548339844,755200,WYNN
2006-04-07,79.06999969482422,80.19000244140625,76.77999877929688,77.02999877929688,42.07703399658203,1331900,WYNN
2006-04-10,77.11000061035156,78.44000244140625,76.0999984741211,76.4000015258789,41.73286819458008,816700,WYNN
2006-04-11,76.4000015258789,77.44999694824219,74.23999786376953,75.19000244140625,41.071929931640625,1459400,WYNN
2006-04-12,75.44000244140625,76.83999633789062,75.02999877929688,76.62999725341797,41.858516693115234,801200,WYNN
2006-04-13,76.80000305175781,77.5999984741211,75.11000061035156,77.06999969482422,42.0988883972168,541100,WYNN
2006-04-17,76.77999877929688,78.94999694824219,76.11000061035156,77.5,42.33375549316406,740600,WYNN
2006-04-18,77.62000274658203,78.88999938964844,77.0999984741211,77.31999969482422,42.235443115234375,912000,WYNN
2006-04-19,78.44999694824219,78.91000366210938,76.7300033569336,77.29000091552734,42.219051361083984,827200,WYNN
2006-04-20,77.37999725341797,78.75,77.19000244140625,77.37999725341797,42.2681999206543,781000,WYNN
2006-04-21,77.80999755859375,78.16000366210938,76.01000213623047,77.19000244140625,42.16442108154297,683700,WYNN
2006-04-24,77.16000366210938,77.19999694824219,76.01000213623047,76.98999786376953,42.05515670776367,349600,WYNN
2006-04-25,78.02999877929688,79.05999755859375,77.25,77.54000091552734,42.35560989379883,938700,WYNN
2006-04-26,77.33999633789062,77.55999755859375,74.68000030517578,74.94999694824219,40.940818786621094,953500,WYNN
2006-04-27,74.9000015258789,77.13999938964844,74.08000183105469,75.6500015258789,41.323219299316406,950200,WYNN
2006-04-28,75.79000091552734,76.56999969482422,74.87000274658203,76.11000061035156,41.57447814941406,522700,WYNN
2006-05-01,76.55000305175781,77.05000305175781,74.33999633789062,75.0199966430664,40.97907638549805,925500,WYNN
2006-05-02,75.0999984741211,75.80999755859375,74.4000015258789,74.52999877929688,40.71141052246094,956000,WYNN
2006-05-03,74.06999969482422,74.4000015258789,72.72000122070312,73.05000305175781,39.902976989746094,1496300,WYNN
2006-05-04,71.58000183105469,71.69000244140625,69.31999969482422,71.20999908447266,38.89789581298828,2850900,WYNN
2006-05-05,71.25,73.73999786376953,70.86000061035156,71.7300033569336,39.18195343017578,3194900,WYNN
2006-05-08,74.16999816894531,78.11000061035156,73.83999633789062,77.72000122070312,42.45393371582031,2555500,WYNN
2006-05-09,77.51000213623047,79.87000274658203,77.19999694824219,78.05000305175781,42.634185791015625,1339100,WYNN
2006-05-10,78.16999816894531,79.19000244140625,77.72000122070312,78.3499984741211,42.798065185546875,1008800,WYNN
2006-05-11,78.41999816894531,79.12999725341797,76.12000274658203,76.47000122070312,41.7711296081543,955500,WYNN
2006-05-12,76.5,76.5,74.5199966430664,75.26000213623047,41.110172271728516,1078200,WYNN
2006-05-15,74.97000122070312,76.43000030517578,74.51000213623047,75.94999694824219,41.487083435058594,1138200,WYNN
2006-05-16,75.5999984741211,78.0999984741211,75.5999984741211,77.73999786376953,42.464847564697266,1096900,WYNN
2006-05-17,77.16999816894531,77.44999694824219,75.30999755859375,76.19999694824219,41.623653411865234,1259400,WYNN
2006-05-18,77.16999816894531,77.26000213623047,74.02999877929688,74.1500015258789,40.503849029541016,1012300,WYNN
2006-05-19,74.02999877929688,74.97000122070312,73.18000030517578,74.54000091552734,40.71687698364258,1204400,WYNN
2006-05-22,73.80000305175781,74.25,70.5,72.12999725341797,39.400447845458984,1523200,WYNN
2006-05-23,72.5199966430664,74.25,72.25,72.8499984741211,39.793739318847656,872700,WYNN
2006-05-24,72.33000183105469,72.62000274658203,69.04000091552734,70.4000015258789,38.45543670654297,2365700,WYNN
2006-05-25,71.02999877929688,72.38999938964844,70.5,72.31999969482422,39.50422286987305,935900,WYNN
2006-05-26,72.33999633789062,72.8499984741211,71.1500015258789,72.63999938964844,39.67900848388672,596700,WYNN
2006-05-30,72.33999633789062,72.7300033569336,69.5999984741211,70.0,38.2369384765625,869700,WYNN
2006-05-31,70.04000091552734,71.25,69.62000274658203,71.19999694824219,38.89242935180664,1079200,WYNN
2006-06-01,71.37000274658203,72.7699966430664,70.04000091552734,72.7699966430664,39.750038146972656,777600,WYNN
2006-06-02,72.87000274658203,73.27999877929688,70.25,71.12000274658203,38.848731994628906,1341400,WYNN
2006-06-05,70.76000213623047,71.11000061035156,68.7300033569336,69.11000061035156,37.75078582763672,849600,WYNN
2006-06-06,68.80000305175781,69.48999786376953,66.69999694824219,68.48999786376953,37.412109375,1027600,WYNN
2006-06-07,68.94999694824219,71.5,68.68000030517578,69.79000091552734,38.12223815917969,1169200,WYNN
2006-06-08,69.51000213623047,69.75,67.55000305175781,69.37999725341797,37.89826965332031,1320500,WYNN
2006-06-09,69.79000091552734,71.08000183105469,69.12999725341797,69.26000213623047,37.83272171020508,643700,WYNN
2006-06-12,69.55000305175781,69.9000015258789,67.27999877929688,67.47000122070312,36.85493850708008,576200,WYNN
2006-06-13,67.30000305175781,67.9000015258789,64.87000274658203,65.69999694824219,35.888099670410156,1261200,WYNN
2006-06-14,65.62000274658203,67.88999938964844,65.4000015258789,67.0999984741211,36.65283966064453,886400,WYNN
2006-06-15,67.0999984741211,70.98999786376953,67.0999984741211,69.87000274658203,38.165931701660156,1155200,WYNN
2006-06-16,69.44999694824219,69.98999786376953,68.16000366210938,68.91000366210938,37.64153289794922,746200,WYNN
2006-06-19,68.80000305175781,69.87000274658203,67.0,68.0,37.14445495605469,772400,WYNN
2006-06-20,67.69999694824219,70.41000366210938,67.30000305175781,68.77999877929688,37.570533752441406,754400,WYNN
2006-06-21,69.06999969482422,70.97000122070312,68.69000244140625,69.69000244140625,38.06761169433594,838600,WYNN
2006-06-22,69.56999969482422,69.80999755859375,68.30999755859375,69.29000091552734,37.8491096496582,661400,WYNN
2006-06-23,69.47000122070312,70.12000274658203,68.66999816894531,68.83999633789062,37.60330581665039,687500,WYNN
2006-06-26,68.80000305175781,70.5,68.43000030517578,70.2300033569336,38.362571716308594,856400,WYNN
2006-06-27,70.63999938964844,70.95999908447266,68.69999694824219,69.31999969482422,37.865501403808594,941200,WYNN
2006-06-28,69.7699966430664,71.33999633789062,69.16999816894531,70.69000244140625,38.613853454589844,784700,WYNN
2006-06-29,70.83000183105469,73.94999694824219,70.4000015258789,73.63999938964844,40.22526931762695,1263700,WYNN
2006-06-30,74.05000305175781,75.44999694824219,72.8499984741211,73.30000305175781,40.0395393371582,1591400,WYNN
2006-07-03,73.87999725341797,74.22000122070312,73.18000030517578,73.69999694824219,40.25802993774414,331100,WYNN
2006-07-05,73.16000366210938,73.38999938964844,71.04000091552734,72.33999633789062,39.515140533447266,988900,WYNN
2006-07-06,72.62999725341797,73.08000183105469,71.83999633789062,72.11000061035156,39.389522552490234,570300,WYNN
2006-07-07,71.76000213623047,71.76000213623047,69.70999908447266,70.43000030517578,38.471824645996094,650500,WYNN
2006-07-10,70.37000274658203,71.98999786376953,69.6500015258789,70.29000091552734,38.39532470703125,660300,WYNN
2006-07-11,70.5,72.08999633789062,69.30000305175781,71.86000061035156,39.252952575683594,823500,WYNN
